State,Weekend,Flu
AL,18mar2006,0.02636
AL,25mar2006,0.01811
AL,01apr2006,0.017209999
AL,08apr2006,0.01368
AL,15apr2006,0.013940001
AL,22apr2006,0.01127
AL,29apr2006,0.01169
AL,06may2006,0.01156
AL,13may2006,0.0114
AL,20may2006,0.01128
AL,27may2006,0.00997
AL,03jun2006,0.00944
AL,10jun2006,0.00742
AL,17jun2006,0.00709
AL,24jun2006,0.00653
AL,01jul2006,0.0081
AL,08jul2006,0.00647
AL,15jul2006,0.00616
AL,22jul2006,0.00627
AL,29jul2006,0.00703
AL,05aug2006,0.00668
AL,12aug2006,0.00657
AL,19aug2006,0.00645
AL,26aug2006,0.00894
AL,02sep2006,0.0107
AL,09sep2006,0.01074
AL,16sep2006,0.01174
AL,23sep2006,0.013350001
AL,30sep2006,0.01442
AL,07oct2006,0.01565
AL,14oct2006,0.01595
AL,21oct2006,0.01756
AL,28oct2006,0.020350002
AL,04nov2006,0.021910001
AL,11nov2006,0.02726
AL,18nov2006,0.027349999
AL,25nov2006,0.026249999
AL,02dec2006,0.032200001
AL,09dec2006,0.034879997
AL,16dec2006,0.049079999
AL,23dec2006,0.059530001
AL,30dec2006,0.055580001
AL,06jan2007,0.035639998
AL,13jan2007,0.026310001
AL,20jan2007,0.02328
AL,27jan2007,0.02345
AL,03feb2007,0.027880002
AL,10feb2007,0.036530003
AL,17feb2007,0.03734
AL,24feb2007,0.037799999
AL,03mar2007,0.03317
AL,10mar2007,0.032030001
AL,17mar2007,0.023599999
AL,24mar2007,0.018239999
AL,31mar2007,0.01572
AL,07apr2007,0.0136
AL,14apr2007,0.01684
AL,21apr2007,0.01417
AL,28apr2007,0.014359999
AL,05may2007,0.01337
AL,12may2007,0.01201
AL,19may2007,0.010939999
AL,26may2007,0.008640001
AL,02jun2007,0.00823
AL,09jun2007,0.0084
AL,16jun2007,0.0062
AL,23jun2007,0.00654
AL,30jun2007,0.00641
AL,07jul2007,0.00644
AL,14jul2007,0.00657
AL,21jul2007,0.00634
AL,28jul2007,0.00596
AL,04aug2007,0.00567
AL,11aug2007,0.00665
AL,18aug2007,0.00738
AL,25aug2007,0.01035
AL,01sep2007,0.01033
AL,08sep2007,0.012159999
AL,15sep2007,0.01248
AL,22sep2007,0.01308
AL,29sep2007,0.01211
AL,06oct2007,0.01328
AL,13oct2007,0.01407
AL,20oct2007,0.01492
AL,27oct2007,0.0165
AL,03nov2007,0.017750001
AL,10nov2007,0.022049999
AL,17nov2007,0.021609999
AL,24nov2007,0.015790001
AL,01dec2007,0.019619999
AL,08dec2007,0.02063
AL,15dec2007,0.015769999
AL,22dec2007,0.018380001
AL,29dec2007,0.02098
AL,05jan2008,0.023710001
AL,12jan2008,0.021710001
AL,19jan2008,0.0195
AL,26jan2008,0.028269999
AL,02feb2008,0.059169997
AL,09feb2008,0.11073
AL,16feb2008,0.10943
AL,23feb2008,0.10969
AL,01mar2008,0.063680001
AL,08mar2008,0.04242
AL,15mar2008,0.03548
AL,22mar2008,0.02083
AL,29mar2008,0.019619999
AL,05apr2008,0.015099999
AL,12apr2008,0.01322
AL,19apr2008,0.012300001
AL,26apr2008,0.0101
AL,03may2008,0.011510001
AL,10may2008,0.01274
AL,17may2008,0.01129
AL,24may2008,0.013459999
AL,31may2008,0.00912
AL,07jun2008,0.0082
AL,14jun2008,0.0082
AL,21jun2008,0.0092
AL,28jun2008,0.00907
AL,05jul2008,0.00729
AL,12jul2008,0.00729
AL,19jul2008,0.00685
AL,26jul2008,0.00732
AL,02aug2008,0.00593
AL,09aug2008,0.00877
AL,16aug2008,0.0101
AL,23aug2008,0.00941
AL,30aug2008,0.01244
AL,06sep2008,0.013200001
AL,13sep2008,0.016009999
AL,20sep2008,0.01512
AL,27sep2008,0.01474
AL,04oct2008,0.014099999
AL,11oct2008,0.015729999
AL,18oct2008,0.01354
AL,25oct2008,0.01801
AL,01nov2008,0.01956
AL,08nov2008,0.021359999
AL,15nov2008,0.025239998
AL,22nov2008,0.026630001
AL,29nov2008,0.01908
AL,06dec2008,0.025690001
AL,13dec2008,0.02256
AL,20dec2008,0.023120001
AL,27dec2008,0.022290001
AL,03jan2009,0.023840001
AL,10jan2009,0.023740001
AL,17jan2009,0.020580001
AL,24jan2009,0.0219
AL,31jan2009,0.030400001
AL,07feb2009,0.036049999
AL,14feb2009,0.04259
AL,21feb2009,0.04459
AL,28feb2009,0.038710002
AL,07mar2009,0.035130002
AL,14mar2009,0.028210001
AL,21mar2009,0.021459999
AL,28mar2009,0.0187
AL,04apr2009,0.014579999
AL,11apr2009,0.015729999
AL,18apr2009,0.017280001
AL,25apr2009,0.01767
AL,02may2009,0.020810001
AL,09may2009,0.01309
AL,16may2009,0.01124
AL,23may2009,0.00903
AL,30may2009,0.0073
AL,06jun2009,0.00674
AL,13jun2009,0.00588
AL,20jun2009,0.00488
AL,27jun2009,0.00459
AL,04jul2009,0.00463
AL,11jul2009,0.00577
AL,18jul2009,0.00578
AL,25jul2009,0.00549
AL,01aug2009,0.00569
AL,08aug2009,0.00563
AL,15aug2009,0.00556
AL,22aug2009,0.010729999
AL,29aug2009,0.02507
AL,05sep2009,0.03345
AL,12sep2009,0.032960001
AL,19sep2009,0.031750001
AL,26sep2009,0.031350002
AL,09oct2010,0.021347737
AL,16oct2010,0.020599896
AL,23oct2010,0.019422352
AL,30oct2010,0.022765039
AL,06nov2010,0.028337061
AL,13nov2010,0.034622375
AL,20nov2010,0.03532476
AL,27nov2010,0.042765502
AL,04dec2010,0.044404298
AL,11dec2010,0.058109663
AL,18dec2010,0.10435876
AL,25dec2010,0.1308779
AL,01jan2011,0.11659193
AL,08jan2011,0.09737552
AL,15jan2011,0.11944028
AL,22jan2011,0.13106287
AL,29jan2011,0.14737643
AL,05feb2011,0.12598425
AL,12feb2011,0.11507764
AL,19feb2011,0.11969622
AL,26feb2011,0.096719593
AL,05mar2011,0.068020307
AL,12mar2011,0.058257196
AL,19mar2011,0.040460628
AL,26mar2011,0.034383364
AL,02apr2011,0.031737376
AL,09apr2011,0.02746594
AL,16apr2011,0.026759168
AL,23apr2011,0.0276866
AL,30apr2011,0.032831088
AL,07may2011,0.030045524
AL,14may2011,0.026462805
AL,21may2011,0.024644114
AL,28may2011,0.027283123
AL,04jun2011,0.025451092
AL,11jun2011,0.023892485
AL,18jun2011,0.025185937
AL,25jun2011,0.017937221
AL,02jul2011,0.023603793
AL,09jul2011,0.018421603
AL,16jul2011,0.018825561
AL,23jul2011,0.013617961
AL,30jul2011,0.013122017
AL,06aug2011,0.003402187
AL,13aug2011,0.017920569
AL,20aug2011,0.021645023
AL,27aug2011,0.023036988
AL,03sep2011,0.023443816
AL,10sep2011,0.034482758
AL,17sep2011,0.035595104
AL,24sep2011,0.03387377
AL,01oct2011,0.034644477
AL,08oct2011,0.024948608
AL,15oct2011,0.028280845
AL,22oct2011,0.034254022
AL,29oct2011,0.038339607
AL,05nov2011,0.037941515
AL,12nov2011,0.041926946
AL,19nov2011,0.032832053
AL,26nov2011,0.042593528
AL,03dec2011,0.033225369
AL,10dec2011,0.045524057
AL,17dec2011,0.048543688
AL,24dec2011,0.054307375
AL,31dec2011,0.058019526
AL,07jan2012,0.046106435
AL,14jan2012,0.049033526
AL,21jan2012,0.057910956
AL,28jan2012,0.062622711
AL,04feb2012,0.06590955
AL,11feb2012,0.064310759
AL,18feb2012,0.06750349
AL,25feb2012,0.060735513
AL,03mar2012,0.062452648
AL,10mar2012,0.062561311
AL,17mar2012,0.05947635
AL,24mar2012,0.045887664
AL,31mar2012,0.04435591
AL,07apr2012,0.03893064
AL,14apr2012,0.037533171
AL,21apr2012,0.043429844
AL,28apr2012,0.044438802
AL,05may2012,0.047453381
AL,12may2012,0.042704169
AL,19may2012,0.052154858
AL,26may2012,0.03839656
AL,02jun2012,0.041883964
AL,09jun2012,0.045650139
AL,16jun2012,0.036443662
AL,23jun2012,0.010579466
AL,30jun2012,0.036116153
AL,07jul2012,0.036181521
AL,14jul2012,0.034273081
AL,21jul2012,0.030251466
AL,28jul2012,0.031984586
AL,04aug2012,0.033288695
AL,11aug2012,0.026950855
AL,18aug2012,0.033796534
AL,25aug2012,0.040901344
AL,01sep2012,0.048606392
AL,08sep2012,0.048832651
AL,15sep2012,0.05234316
AL,22sep2012,0.044622045
AL,29sep2012,0.049492385
AL,06oct2012,0.014940364
AL,13oct2012,0.019882638
AL,20oct2012,0.017085752
AL,27oct2012,0.015639981
AL,03nov2012,0.01712542
AL,10nov2012,0.021159677
AL,17nov2012,0.03002741
AL,24nov2012,0.052409884
AL,01dec2012,0.052960221
AL,08dec2012,0.087641381
AL,15dec2012,0.097720869
AL,22dec2012,0.10331598
AL,29dec2012,0.12117433
AL,05jan2013,0.076610409
AL,12jan2013,0.07416103
AL,19jan2013,0.059084523
AL,26jan2013,0.047634348
AL,02feb2013,0.044675596
AL,09feb2013,0.038612664
AL,16feb2013,0.041284405
AL,23feb2013,0.030586038
AL,02mar2013,0.033963207
AL,09mar2013,0.031947345
AL,16mar2013,0.033336133
AL,23mar2013,0.038945641
AL,30mar2013,0.020852303
AL,06apr2013,0.019082351
AL,13apr2013,0.011920162
AL,20apr2013,0.011068625
AL,27apr2013,0.006608147
AL,04may2013,0.007394475
AL,11may2013,0.006775774
AL,18may2013,0.005972222
AL,25may2013,0.008036464
AL,01jun2013,0.005227591
AL,08jun2013,0.003824328
AL,15jun2013,0.004273505
AL,22jun2013,0.005983952
AL,29jun2013,0.00396983
AL,06jul2013,0.002289452
AL,13jul2013,0.002466892
AL,20jul2013,0.00285963
AL,27jul2013,0.00401091
AL,03aug2013,0.004162872
AL,10aug2013,0.003181206
AL,17aug2013,0.003074952
AL,24aug2013,0.004203822
AL,31aug2013,0.00449848
AL,07sep2013,0.007945376
AL,14sep2013,0.007391403
AL,21sep2013,0.006650832
AL,28sep2013,0.015507519
AL,05oct2013,0.015904415
AL,12oct2013,0.017135186
AL,19oct2013,0.015819283
AL,26oct2013,0.030590147
AL,02nov2013,0.028976819
AL,09nov2013,0.033103537
AL,16nov2013,0.033074059
AL,23nov2013,0.037695728
AL,30nov2013,0.038640779
AL,07dec2013,0.059026904
AL,14dec2013,0.063418984
AL,21dec2013,0.070114762
AL,28dec2013,0.074604742
AL,04jan2014,0.069136649
AL,11jan2014,0.051242501
AL,18jan2014,0.04122863
AL,25jan2014,0.049058855
AL,01feb2014,0.041917242
AL,08feb2014,0.036211468
AL,15feb2014,0.030638071
AL,22feb2014,0.019649757
AL,01mar2014,0.021724306
AL,08mar2014,0.019986283
AL,15mar2014,0.017581707
AL,22mar2014,0.014433671
AL,29mar2014,0.014001867
AL,05apr2014,0.009836066
AL,12apr2014,0.009934549
AL,19apr2014,0.013657957
AL,26apr2014,0.015683601
AL,03may2014,0.013565891
AL,10may2014,0.014545899
AL,17may2014,0.015217391
AL,24may2014,0.014894444
AL,31may2014,0.011201473
AL,07jun2014,0.012694908
AL,14jun2014,0.013166243
AL,21jun2014,0.009358289
AL,28jun2014,0.009238611
AL,05jul2014,0.009074768
AL,12jul2014,0.007280785
AL,19jul2014,0.007587988
AL,26jul2014,0.008819207
AL,02aug2014,0.006483239
AL,09aug2014,0.01020102
AL,16aug2014,0.01289462
AL,23aug2014,0.015693482
AL,30aug2014,0.017134832
AL,06sep2014,0.018173557
AL,13sep2014,0.017559525
AL,20sep2014,0.021264689
AL,27sep2014,0.020454204
AL,04oct2014,0.017317381
AL,11oct2014,0.020662738
AL,18oct2014,0.017350413
AL,25oct2014,0.018387025
AL,01nov2014,0.021182183
AL,08nov2014,0.025133003
AL,15nov2014,0.039553281
AL,22nov2014,0.057008885
AL,29nov2014,0.072621644
AL,06dec2014,0.050134588
AL,13dec2014,0.10107223
AL,20dec2014,0.15330485
AL,27dec2014,0.19417696
AL,03jan2015,0.11221196
AL,10jan2015,0.054291625
AL,17jan2015,0.082518391
AL,24jan2015,0.096605256
AL,31jan2015,0.085361391
AL,07feb2015,0.08283101
AL,14feb2015,0.084139988
AL,21feb2015,0.060342956
AL,28feb2015,0.055235762
AL,07mar2015,0.058705173
AL,14mar2015,0.047146402
AL,21mar2015,0.03903237
AL,28mar2015,0.027908301
AL,04apr2015,0.019784946
AL,11apr2015,0.017852746
AL,18apr2015,0.016574586
AL,25apr2015,0.015306123
AL,02may2015,0.014208494
AL,09may2015,0.013335873
AL,16may2015,0.018777467
AL,23may2015,0.015581525
AL,30may2015,0.007938609
AL,06jun2015,0.009593422
AL,13jun2015,0.01010344
AL,20jun2015,0.010070493
AL,27jun2015,0.006262043
AL,04jul2015,0.006199332
AL,11jul2015,0.006858711
AL,18jul2015,0.010697674
AL,25jul2015,0.006133576
AL,01aug2015,0.005961252
AL,08aug2015,0.007750314
AL,15aug2015,0.010718358
AL,22aug2015,0.012386944
AL,29aug2015,0.011976891
AL,05sep2015,0.010554843
AL,12sep2015,0.008716323
AL,19sep2015,0.012570822
AL,26sep2015,0.016493056
AL,03oct2015,0.021537945
AL,10oct2015,0.025887504
AL,17oct2015,0.02488186
AL,24oct2015,0.023163529
AL,31oct2015,0.021970233
AL,07nov2015,0.023171455
AL,14nov2015,0.022091871
AL,21nov2015,0.026450438
AL,28nov2015,0.035032284
AL,05dec2015,0.024536306
AL,12dec2015,0.027630614
AL,19dec2015,0.031390976
AL,26dec2015,0.032858275
AL,02jan2016,0.028894143
AL,09jan2016,0.027709477
AL,16jan2016,0.027906235
AL,23jan2016,0.032417312
AL,30jan2016,0.031524703
AL,06feb2016,0.032406051
AL,13feb2016,0.031285338
AL,20feb2016,0.038906753
AL,27feb2016,0.043985482
AL,05mar2016,0.054709651
AL,12mar2016,0.065505803
AL,19mar2016,0.04981884
AL,26mar2016,0.050373372
AL,02apr2016,0.054502036
AL,09apr2016,0.044128463
AL,16apr2016,0.036293618
AL,23apr2016,0.03920212
AL,30apr2016,0.031061368
AL,07may2016,0.025481744
AL,14may2016,0.025191676
AL,21may2016,0.026997503
AL,28may2016,0.022377109
AL,04jun2016,0.019292604
AL,11jun2016,0.016492287
AL,18jun2016,0.011813238
AL,25jun2016,0.0123199
AL,02jul2016,0.010902483
AL,09jul2016,0.010856453
AL,16jul2016,0.007743601
AL,23jul2016,0.012119967
AL,30jul2016,0.00659184
AL,06aug2016,0.009919878
AL,13aug2016,0.015541059
AL,20aug2016,0.013954243
AL,27aug2016,0.013822115
AL,03sep2016,0.013962975
AL,10sep2016,0.013231064
AL,17sep2016,0.017676767
AL,24sep2016,0.018796992
AL,01oct2016,0.015117158
AL,08oct2016,0.022239769
AL,15oct2016,0.016809002
AL,22oct2016,0.019963466
AL,29oct2016,0.024032217
AL,05nov2016,0.027013317
AL,12nov2016,0.024608783
AL,19nov2016,0.028176164
AL,26nov2016,0.026207706
AL,03dec2016,0.026957307
AL,10dec2016,0.026533166
AL,17dec2016,0.038447227
AL,24dec2016,0.049649451
AL,31dec2016,0.054744527
AL,07jan2017,0.043873645
AL,14jan2017,0.041162528
AL,21jan2017,0.061054818
AL,28jan2017,0.052656267
AL,04feb2017,0.064764656
AL,11feb2017,0.077634625
AL,18feb2017,0.075618297
AL,25feb2017,0.074209385
AL,04mar2017,0.062941551
AL,11mar2017,0.065937899
AL,18mar2017,0.059654828
AL,25mar2017,0.067863345
AL,01apr2017,0.051824506
AL,08apr2017,0.032820817
AL,15apr2017,0.028985508
AL,22apr2017,0.027716186
AL,29apr2017,0.02053473
AL,06may2017,0.022998177
AL,13may2017,0.023298765
AL,20may2017,0.025063405
AL,27may2017,0.02030913
AL,03jun2017,0.012962576
AL,10jun2017,0.010559007
AL,17jun2017,0.008301708
AL,24jun2017,0.011051022
AL,01jul2017,0.008775878
AL,08jul2017,0.009340162
AL,15jul2017,0.009554831
AL,22jul2017,0.006879156
AL,29jul2017,0.006256983
AL,05aug2017,0.006089177
AL,12aug2017,0.008020165
AL,19aug2017,0.013496626
AL,26aug2017,0.017160017
AL,02sep2017,0.015449735
AL,09sep2017,0.01711251
AL,16sep2017,0.017415863
AL,23sep2017,0.01602626
AL,30sep2017,0.017392717
AL,07oct2017,0.017572125
AL,14oct2017,0.018308112
AL,21oct2017,0.018313129
AL,28oct2017,0.020909114
AL,04nov2017,0.024560347
AL,11nov2017,0.023931285
AL,18nov2017,0.027482137
AL,25nov2017,0.028021675
AL,02dec2017,0.02970653
AL,09dec2017,0.035937943
AL,16dec2017,0.046978958
AL,23dec2017,0.077302836
AL,30dec2017,0.091475405
AL,06jan2018,0.094546743
AL,13jan2018,0.11166609
AL,20jan2018,0.13354617
AL,27jan2018,0.11864446
AL,03feb2018,0.12371956
AL,10feb2018,0.11819783
AL,17feb2018,0.066558808
AL,24feb2018,0.056546301
AL,03mar2018,0.03435082
AL,10mar2018,0.029070258
AL,17mar2018,0.026424697
AL,24mar2018,0.023695609
AL,31mar2018,0.020629507
AL,07apr2018,0.01822006
AL,14apr2018,0.016395986
AL,21apr2018,0.015588304
AL,28apr2018,0.014190829
AL,05may2018,0.0133145
AL,12may2018,0.011777077
AL,19may2018,0.011164061
AL,26may2018,0.010309872
AL,02jun2018,0.010803851
AL,09jun2018,0.00779058
AL,16jun2018,0.007731462
AL,23jun2018,0.006695292
AL,30jun2018,0.006538643
AL,07jul2018,0.0071865
AL,14jul2018,0.006021529
AL,21jul2018,0.006174863
AL,28jul2018,0.006180795
AL,04aug2018,0.006482196
AL,11aug2018,0.006517664
AL,18aug2018,0.008947932
AL,25aug2018,0.013136963
AL,01sep2018,0.012722386
AL,08sep2018,0.014466407
AL,15sep2018,0.01428463
AL,22sep2018,0.015968116
AL,29sep2018,0.015241938
AL,06oct2018,0.016273806
AL,13oct2018,0.017238103
AL,20oct2018,0.018331755
AL,27oct2018,0.022418709
AL,03nov2018,0.023815727
AL,10nov2018,0.027676638
AL,17nov2018,0.029634569
AL,24nov2018,0.030573105
AL,01dec2018,0.03068886
AL,08dec2018,0.02975514
AL,15dec2018,0.036689661
AL,22dec2018,0.041133575
AL,29dec2018,0.051893849
AL,05jan2019,0.042572107
AL,12jan2019,0.033806242
AL,19jan2019,0.043033198
AL,26jan2019,0.055047736
AL,02feb2019,0.079312123
AL,09feb2019,0.087267689
AL,16feb2019,0.08930479
AL,23feb2019,0.072644129
AL,02mar2019,0.0588363
AL,09mar2019,0.050005484
AL,16mar2019,0.047002397
AL,23mar2019,0.036889415
AL,30mar2019,0.031058369
AL,06apr2019,0.025566656
AL,13apr2019,0.021185778
AL,20apr2019,0.019315166
AL,27apr2019,0.021278689
AL,04may2019,0.019855903
AL,11may2019,0.017936897
AL,18may2019,0.016267823
AL,25may2019,0.015469559
AL,01jun2019,0.013762848
AL,08jun2019,0.011803837
AL,15jun2019,0.010104438
AL,22jun2019,0.010072221
AL,29jun2019,0.008079466
AL,06jul2019,0.006941191
AL,13jul2019,0.007176213
AL,20jul2019,0.007885698
AL,27jul2019,0.008063626
AL,03aug2019,0.008733383
AL,10aug2019,0.007763431
AL,17aug2019,0.010696162
AL,24aug2019,0.014093121
AL,31aug2019,0.015942408
AL,07sep2019,0.018111663
AL,14sep2019,0.018007644
AL,21sep2019,0.0166527
AL,28sep2019,0.019181691
AL,05oct2019,0.019763347
AL,12oct2019,0.01891803
AL,19oct2019,0.022026328
AL,26oct2019,0.023506582
AL,02nov2019,0.026499212
AL,09nov2019,0.033596009
AL,16nov2019,0.036548655
AL,23nov2019,0.046617623
AL,30nov2019,0.047039367
AL,07dec2019,0.050525751
AL,14dec2019,0.055868439
AL,21dec2019,0.070398048
AL,28dec2019,0.08726614
AL,04jan2020,0.072585069
AL,11jan2020,0.053700488
AL,18jan2020,0.056397572
AL,25jan2020,0.065842591
AL,01feb2020,0.090271898
AL,08feb2020,0.091813713
AL,15feb2020,0.075632297
AL,22feb2020,0.081545062
AR,07jun2003,0.00907
AR,14jun2003,0.00671
AR,21jun2003,0.00605
AR,28jun2003,0.00502
AR,05jul2003,0.00519
AR,12jul2003,0.00378
AR,19jul2003,0.00363
AR,26jul2003,0.008500001
AR,02aug2003,0.0043
AR,09aug2003,0.00275
AR,16aug2003,0.0057
AR,23aug2003,0.00641
AR,30aug2003,0.00706
AR,06sep2003,0.00605
AR,13sep2003,0.00611
AR,20sep2003,0.00511
AR,27sep2003,0.0126
AR,04oct2003,0.00687
AR,11oct2003,0.00671
AR,18oct2003,0.01342
AR,25oct2003,0.016480001
AR,01nov2003,0.01224
AR,08nov2003,0.016349999
AR,15nov2003,0.024260001
AR,22nov2003,0.02596
AR,29nov2003,0.058400001
AR,06dec2003,0.069169998
AR,13dec2003,0.17372999
AR,20dec2003,0.11189999
AR,27dec2003,0.067989998
AR,03jan2004,0.037439998
AR,10jan2004,0.028169999
AR,17jan2004,0.01935
AR,24jan2004,0.01269
AR,31jan2004,0.015869999
AR,07feb2004,0.016070001
AR,14feb2004,0.014730001
AR,21feb2004,0.01706
AR,28feb2004,0.01424
AR,06mar2004,0.01622
AR,13mar2004,0.01092
AR,20mar2004,0.01429
AR,27mar2004,0.01706
AR,03apr2004,0.00994
AR,10apr2004,0.013150001
AR,17apr2004,0.014730001
AR,24apr2004,0.011779999
AR,01may2004,0.00887
AR,08may2004,0.00927
AR,15may2004,0.00811
AR,22may2004,0.00748
AR,29may2004,0.010650001
AR,05jun2004,0.00529
AR,12jun2004,0.00415
AR,19jun2004,0.0049
AR,26jun2004,0.00583
AR,03jul2004,0.0049
AR,10jul2004,0.00676
AR,17jul2004,0.00479
AR,24jul2004,0.00524
AR,31jul2004,0.00335
AR,07aug2004,0.00457
AR,14aug2004,0.00501
AR,21aug2004,0.00468
AR,28aug2004,0.00666
AR,04sep2004,0.00674
AR,11sep2004,0.008169999
AR,18sep2004,0.01041
AR,25sep2004,0.01191
AR,02oct2004,0.00761
AR,09oct2004,0.00918
AR,16oct2004,0.013990001
AR,23oct2004,0.01571
AR,30oct2004,0.01559
AR,06nov2004,0.01459
AR,13nov2004,0.02046
AR,20nov2004,0.021779999
AR,27nov2004,0.01976
AR,04dec2004,0.026010001
AR,11dec2004,0.01757
AR,18dec2004,0.02101
AR,25dec2004,0.021240002
AR,01jan2005,0.025980001
AR,08jan2005,0.01582
AR,15jan2005,0.02062
AR,22jan2005,0.02526
AR,29jan2005,0.034869999
AR,05feb2005,0.049740002
AR,12feb2005,0.076240003
AR,19feb2005,0.060539998
AR,26feb2005,0.046830002
AR,05mar2005,0.042179998
AR,12mar2005,0.028859999
AR,19mar2005,0.023459999
AR,26mar2005,0.029379999
AR,02apr2005,0.01963
AR,09apr2005,0.01791
AR,16apr2005,0.01387
AR,23apr2005,0.01352
AR,30apr2005,0.014049999
AR,07may2005,0.016960001
AR,14may2005,0.01584
AR,21may2005,0.012970001
AR,28may2005,0.01227
AR,04jun2005,0.00958
AR,11jun2005,0.00555
AR,18jun2005,0.00587
AR,25jun2005,0.00616
AR,02jul2005,0.00579
AR,09jul2005,0.00496
AR,16jul2005,0.00453
AR,23jul2005,0.00409
AR,30jul2005,0.00505
AR,06aug2005,0.00586
AR,13aug2005,0.00505
AR,20aug2005,0.00564
AR,27aug2005,0.00564
AR,03sep2005,0.0049
AR,10sep2005,0.00862
AR,17sep2005,0.01212
AR,24sep2005,0.010369999
AR,01oct2005,0.0111
AR,08oct2005,0.014730001
AR,15oct2005,0.01391
AR,22oct2005,0.01396
AR,29oct2005,0.01667
AR,05nov2005,0.020199999
AR,12nov2005,0.01829
AR,19nov2005,0.017109999
AR,26nov2005,0.017580001
AR,03dec2005,0.019479999
AR,10dec2005,0.01969
AR,17dec2005,0.02221
AR,24dec2005,0.02933
AR,31dec2005,0.03167
AR,07jan2006,0.026300002
AR,14jan2006,0.02155
AR,21jan2006,0.020989999
AR,28jan2006,0.02238
AR,04feb2006,0.032390002
AR,11feb2006,0.0286
AR,18feb2006,0.039839998
AR,25feb2006,0.033689998
AR,04mar2006,0.027279999
AR,11mar2006,0.027790001
AR,18mar2006,0.02014
AR,25mar2006,0.01637
AR,01apr2006,0.017209999
AR,08apr2006,0.01235
AR,15apr2006,0.011369999
AR,22apr2006,0.01035
AR,29apr2006,0.01219
AR,06may2006,0.00978
AR,13may2006,0.01008
AR,20may2006,0.01091
AR,27may2006,0.00937
AR,03jun2006,0.00774
AR,10jun2006,0.00672
AR,17jun2006,0.00524
AR,24jun2006,0.00536
AR,01jul2006,0.00695
AR,08jul2006,0.00686
AR,15jul2006,0.00512
AR,22jul2006,0.0052
AR,29jul2006,0.00572
AR,05aug2006,0.00432
AR,12aug2006,0.00583
AR,19aug2006,0.00531
AR,26aug2006,0.00691
AR,02sep2006,0.00741
AR,09sep2006,0.010039999
AR,16sep2006,0.010670001
AR,23sep2006,0.01223
AR,30sep2006,0.013830001
AR,07oct2006,0.01184
AR,14oct2006,0.01125
AR,21oct2006,0.01232
AR,28oct2006,0.01722
AR,04nov2006,0.01942
AR,11nov2006,0.022030002
AR,18nov2006,0.02258
AR,25nov2006,0.020580001
AR,02dec2006,0.02495
AR,09dec2006,0.02251
AR,16dec2006,0.02392
AR,23dec2006,0.022869999
AR,30dec2006,0.03492
AR,06jan2007,0.030380001
AR,13jan2007,0.02475
AR,20jan2007,0.02256
AR,27jan2007,0.04205
AR,03feb2007,0.050040003
AR,10feb2007,0.056880001
AR,17feb2007,0.057600003
AR,24feb2007,0.042399999
AR,03mar2007,0.033670001
AR,10mar2007,0.031270001
AR,17mar2007,0.022460001
AR,24mar2007,0.016009999
AR,31mar2007,0.010299999
AR,07apr2007,0.01309
AR,14apr2007,0.01395
AR,21apr2007,0.01575
AR,28apr2007,0.01244
AR,05may2007,0.012569999
AR,12may2007,0.00976
AR,19may2007,0.010249999
AR,26may2007,0.010650001
AR,02jun2007,0.00854
AR,09jun2007,0.01038
AR,16jun2007,0.00755
AR,23jun2007,0.00794
AR,30jun2007,0.00783
AR,07jul2007,0.008640001
AR,14jul2007,0.0081
AR,21jul2007,0.0073
AR,28jul2007,0.00862
AR,04aug2007,0.00748
AR,11aug2007,0.00644
AR,18aug2007,0.00733
AR,25aug2007,0.00713
AR,01sep2007,0.00865
AR,08sep2007,0.01018
AR,15sep2007,0.01254
AR,22sep2007,0.01442
AR,29sep2007,0.01541
AR,06oct2007,0.01416
AR,13oct2007,0.01321
AR,20oct2007,0.01423
AR,27oct2007,0.018279999
AR,03nov2007,0.02221
AR,10nov2007,0.022820001
AR,17nov2007,0.022399999
AR,24nov2007,0.016900001
AR,01dec2007,0.02118
AR,08dec2007,0.019230001
AR,15dec2007,0.01464
AR,22dec2007,0.018060001
AR,29dec2007,0.021509999
AR,05jan2008,0.023810001
AR,12jan2008,0.017449999
AR,19jan2008,0.01898
AR,26jan2008,0.035840001
AR,02feb2008,0.080360003
AR,09feb2008,0.092880003
AR,16feb2008,0.07993
AR,23feb2008,0.068149999
AR,01mar2008,0.055009998
AR,08mar2008,0.033709999
AR,15mar2008,0.023659999
AR,22mar2008,0.01667
AR,29mar2008,0.01426
AR,05apr2008,0.01523
AR,12apr2008,0.00915
AR,19apr2008,0.010779999
AR,26apr2008,0.00903
AR,03may2008,0.00854
AR,10may2008,0.01
AR,17may2008,0.00871
AR,24may2008,0.01461
AR,31may2008,0.00839
AR,07jun2008,0.01429
AR,14jun2008,0.00902
AR,21jun2008,0.01143
AR,28jun2008,0.01348
AR,05jul2008,0.00917
AR,12jul2008,0.00811
AR,19jul2008,0.00829
AR,26jul2008,0.0099
AR,02aug2008,0.00836
AR,09aug2008,0.01222
AR,16aug2008,0.011829999
AR,23aug2008,0.009190001
AR,30aug2008,0.01362
AR,06sep2008,0.016480001
AR,13sep2008,0.01935
AR,20sep2008,0.028039999
AR,27sep2008,0.026830001
AR,04oct2008,0.025239998
